name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Sisyphus Brewing,micro,712 Ontario Ave W,Minneapolis,Minnesota,55403-1138,-93.28833571,44.973158,Minnesota,55403,6371
Siuslaw Brewing,micro,16558 Alsea Hwy,Alsea,Oregon,97324-9624,-123.6906645,44.353359,Oregon,97324,6372
Six Harbors Brewing Company,proprietor,243 New York Ave.,Huntington,New York,11743-2719,-73.4253168,40.8749628,New York,11743,6374
Six Mile Bridge Brewery,micro,11841 Dorsett Rd,Maryland Heights,Missouri,63043-2503,-90.43182572,38.714489,Missouri,63043,6375
Six Rivers Brewery,brewpub,1300 Central Ave,McKinleyville,California,95519-6429,-124.1003888,40.9260642,California,95519,6376
Sixpoint Brewery,regional,40 Van Dyke St,Brooklyn,New York,11231-1529,-74.01191761,40.67397255,New York,11231,6378
Sixth Sense Brewing Company,micro,175 Main St.,Jackson,Ohio,45640,-82.63876433,39.05323989,Ohio,45640,6379
Skagit River Brewery,closed,404 S 3rd St,Mount Vernon,Washington,98273-3824,-122.3354271,48.4193151,Washington,98273,6381
Skagit Valley Malting,micro,11966 Westar Ln,Burlington,Washington,98233-3620,-122.408008,48.473509,Washington,98233,6382
Skagway Brewing Co,brewpub,641 Broadway St Ste 946,Skagway,Alaska,99840-9800,-135.315716,59.45506,Alaska,99840,6383
Sketchbook Brewing Company,micro,821 Chicago Ave,Evanston,Illinois,60202-2307,-87.6789794,42.032929,Illinois,60202,6386
Skookum Brewery,micro,17925 59th Ave NE # A,Arlington,Washington,98223-6352,-122.150305,48.159011,Washington,98223,6389
Skull Camp Brewing,micro,1980 N Bridge St,Elkin,North Carolina,28621-2106,-80.8524566,36.28339789,North Carolina,28621,6390
Sky High Brewing,brewpub,160 NW Jackson Ave,Corvallis,Oregon,97330-4827,-123.2590342,44.5648291,Oregon,97330,6393
Skyland Ale Works,micro,1869 Pomona Rd Ste E,Corona,California,92880-1789,-117.6017074,33.88345492,California,92880,6394
Skyroc Brewery,micro,11 Riverbank Rd,Attleboro,Massachusetts,02703-,-71.28788917,41.94462967,Massachusetts,02703,6395
Slate Farm Brewery,micro,2128 Whiteford Rd,Whiteford,Maryland,21160-1402,-76.3369752,39.7036891,Maryland,21160,6398
Slate Rock Brewing Company,micro,113 S Main St,Amity,Arkansas,71921-,-93.46113043,34.26406928,Arkansas,71921,6399
Slaughter County Brewing,brewpub,1307 Bay St,Port Orchard,Washington,98366-5105,-122.626001,47.54261931,Washington,98366,6400
Sleeping Giant Brewing Company,micro,2500 W 5th Ave,Denver,Colorado,80204-4803,-105.0167729,39.7237975,Colorado,80204,6401
Sleepy Dog Brewing Co,micro,1920 E University Dr,Tempe,Arizona,85281-4608,-111.9041833,33.422606,Arizona,85281,6402
Slesar Bros Brewing Co - Boston Beer Works,brewpub,112 Canal St,Boston,Massachusetts,02114-1805,-71.0603412,42.364473,Massachusetts,02114,6404
Slesar Bros Brewing Co - Boston Beer Works,brewpub,61 Brookline Ave,Boston,Massachusetts,02215-3406,-71.10772469,42.33883008,Massachusetts,02215,6405
Slippery Pig Brewery,brewpub,18801 Front St NE,Poulsbo,Washington,98370,-122.6459834,47.73347675,Washington,98370,6407
SLO Brewing Co,micro,736 Higuera St,San Luis Obispo,California,93401-3513,-120.6640407,35.2793012,California,93401,6408
SLO Brewing Co - The Rock,brewpub,855 Aerovista Pl,San Luis Obispo,California,93401-8056,-120.6411805,35.24187276,California,93401,6409
Sloop Brewing,micro,1065 County Route 19,Elizaville,New York,12523-1205,-73.797148,42.084393,New York,12523,6410
Slow Pour Brewing Company,micro,407 N Clayton St,Lawrenceville,Georgia,30046-4818,-83.98889581,33.96116747,Georgia,30046,6412
Slowboat Brewing Company,micro,318 W 5th St,Laurel,Mississippi,39440-3461,-89.12789538,31.69425231,Mississippi,39440,6413
Sluggo Brewing,micro,2712 6th Ave,Tacoma,Washington,98406-7213,-122.472174,47.2553127,Washington,98406,6414
Sly Fox Brewing Co,regional,331 Circle of Progress Dr,Pottstown,Pennsylvania,19464-3811,-75.66632314,40.26338927,Pennsylvania,19464,6416
Small Batch Beer Co,brewpub,241 W 5th St,Winston Salem,North Carolina,27101-2825,-80.24656194,36.09984057,North Carolina,27101,6417
Small Brewpub,brewpub,333 W Jefferson Blvd,Dallas,Texas,75208-4602,-96.924553,32.747739,Texas,75208,6418
Small Craft Brewing Co,micro,66 Merrick Rd,Amityville,New York,11701-3463,-73.42019,40.67158556,New York,11701,6419
Smartmouth Brewing Pilot House,micro,313 32nd St,Virginia Beach,Virginia,23451-2950,-75.98078847,36.86023395,Virginia,23451,6421
Smelter City Brewing,micro,101 E Commercial Ave,Anaconda,Montana,59711-2289,-112.95216,46.130107,Montana,59711,6422
Smith & Lentz Brewing,micro,903 Main St,Nashville,Tennessee,37206-3609,-86.75651722,36.17632511,Tennessee,37206,6424
Smith Rock Brewing,brewpub,546 NW 7th St,Redmond,Oregon,97756-1628,-121.175239,44.28056302,Oregon,97756,6425
Smockville Brewhouse,brewpub,22793 SW Pine St,Sherwood,Oregon,97140-9303,-122.8406694,45.3566248,Oregon,97140,6427
Smog City Brewing,micro,1901 Del Amo Blvd Ste B,Torrance,California,90501-1350,-118.313547,33.8472774,California,90501,6428
Smog City Brewing Wood Cellar,micro,1879 Del Amo Blvd,Torrance,California,90501,-118.3180205,33.8467722,California,90501,6429
Smoke Brewing Company,brewpub,209 SE Main St,Lees Summit,Missouri,64063,-94.37807739,38.91334904,Missouri,64063,6430
Smoke Mountain Brewery,micro,6520 Casitas Pass Rd,Ventura,California,93001-9794,-119.4438779,34.39420959,California,93001,6431
Smokehouse Brewing,brewpub,1130 Dublin Rd,Columbus,Ohio,43215-1039,-83.047935,39.973715,Ohio,43215,6432
Smoketown Brewing Station,micro,223 W Potomac St,Brunswick,Maryland,21716-1117,-77.6302935,39.3136514,Maryland,21716,6433
Smoking Cannon Brewery,micro,780 Main St Ste I,Ramona,California,92065-2079,-116.8651486,33.04359813,California,92065,6434
Smoky Mountain Brewery (#1),brewpub,6515 Kingston Pike,Knoxville,Tennessee,37919-4826,-84.00966312,35.93189033,Tennessee,37919,6435
Smoky Mountain Brewery (#2) - Gatlinburg,brewpub,1004 Parkway Ste 501,Gatlinburg,Tennessee,37738-3172,-83.52053504,35.70901801,Tennessee,37738,6436
Smoky Mountain Brewery (#4) - Turkey Creek,brewpub,11308 Parkside Dr,Knoxville,Tennessee,37934-1971,-84.15846424,35.90006382,Tennessee,37934,6438
Smug Brewing Company,micro,100 Carver St,Pawtucket,Rhode Island,02860,-71.3987677,41.8598033,Rhode Island,02860,6439
Smuggler's Brewpub,brewpub,225 South Pine St,Telluride,Colorado,81435,-107.8114274,37.9358018,Colorado,81435,6440
Smuttynose Brewing Co,regional,105 Towle Farm Rd,Hampton,New Hampshire,03842-1806,-70.85354155,42.94551535,New Hampshire,03842,6441
Smylie Brothers Brewing Co,brewpub,1615 Oak Ave,Evanston,Illinois,60201-3611,-87.6864692,42.0476547,Illinois,60201,6442
Snafu Brewing Company,micro,3280 Industry Dr,Charleston,South Carolina,29418-8452,-80.0664232,32.9255082,South Carolina,29418,6443
Snipes Mountain Brewing Co,micro,905 Yakima Valley Hwy,Sunnyside,Washington,98944-1334,-120.0114902,46.32921174,Washington,98944,6445
Snitz Creek Brewery,brewpub,7 N 9th St,Lebanon,Pennsylvania,17046-4902,-76.42637732,40.33937728,Pennsylvania,17046,6446
Snoqualmie Falls Brewing Co,brewpub,8032 Falls Ave SE,Snoqualmie,Washington,98065-0924,-121.8240977,47.5286214,Washington,98065,6447
SnoTown Brewery,micro,511 2nd St,Snohomish,Washington,98290-3009,-122.088761,47.912652,Washington,98290,6448
Snow Eagle Brewing,brewpub,455 River Pkwy,Idaho Falls,Idaho,83402-3314,-112.0452184,43.4950536,Idaho,83402,6450
Snowshoe Brewing Co,brewpub,2050 Hwy 4,Arnold,California,95223,-120.3617024,38.2423881,California,95223,6454
Soaring Ridge Craft Brewers,micro,523 Shenandoah Ave NW,Roanoke,Virginia,24016-2318,-79.94962582,37.27473423,Virginia,24016,6456
Soaring Wings Brewing,micro,17111 S 138th St,Springfield,Nebraska,68059-4810,-96.125404,41.06572,Nebraska,68059,6457
Sociable Cider Werks,micro,1500 Fillmore St NE,Minneapolis,Minnesota,55413-1657,-93.2422388,45.0239772,Minnesota,55413,6459
Social Kitchen & Brewery,brewpub,1326 9th Ave,San Francisco,California,94122-2309,-122.4660662,37.7635041,California,94122,6460
Societe Brewing Company,micro,Societe Brewing Company 8262 Clairemont Mesa Blvd,San Diego,California,92111-1702,-117.1463568,32.8338146,California,92111,6461
Sockdolager Brewing Company,micro,720 China St,Abilene,Texas,79602-2722,-99.7270701,32.44139071,Texas,79602,6462
Sockeye Brewing Co,micro,12542 W Fairview Ave,Boise,Idaho,83716-0026,-116.252364,43.619049,Idaho,83716,6463
Soggy Bottom Brewing Co.,micro,660 Main St,Dunedin,Florida,34698,-82.78271981,28.0152064,Florida,34698,6464
Solera Brewery,micro,4945 Baseline Dr,Mount Hood Parkdale,Oregon,-97041,-121.5951287,45.51966439,Oregon,None,6468
Solid Ground Brewing,brewpub,552 Pleasant Valley Road,Diamond Springs,California,95619,-120.8219606,38.6932793,California,95619,6469
Solorio Brewing Co,micro,9395 Feron Blvd Ste K,Rancho Cucamonga,California,91730-4565,-117.6003239,34.09295495,California,91730,6471
Solvang Brewing Co,brewpub,1547 Mission Dr,Solvang,California,93463-2607,-120.1448663,34.59615466,California,93463,6472
Solvang Brewing Company - Lompoc,brewpub,234 N H St,Lompoc,California,93436-6022,-120.4574527,34.6419814,California,93436,6473
Somerville Brewing Company,micro,15 Ward St,Somerville,Massachusetts,02143-4228,-71.0890345,42.3749103,Massachusetts,02143,6479
Something Wicked Brewing Company,brewpub,34 Broadway Ste 200,Hanover,Pennsylvania,17331-3104,-76.98291017,39.80048752,Pennsylvania,17331,6481
Sonoma Grille,brewpub,165 W Napa St,Sonoma,California,95476-6626,-122.4599821,38.29204322,California,95476,6483
Sonoma Springs Brewing Co,micro,19449 Riverside Dr Ste 101,Sonoma,California,95476-6357,-122.477788,38.294506,California,95476,6484
Sonoran Brewing,contract,3002 E Washington St,Phoenix,Arizona,85034-1518,-111.9805737,33.4475332,Arizona,85034,6485
Sons of Liberty Aleworks,micro,1780 Town and Country Dr Ste 101,Norco,California,92860-3618,-117.5597542,33.9277892,California,92860,6486
Sons of Liberty Beer & Spirits Co.,micro,1425 Kingstown Rd,Wakefield,Rhode Island,02879-8313,-71.50525999,41.4545347,Rhode Island,02879,6487
Soo Brewing Company,micro,223 W Portage Ave,Sault Sainte Marie,Michigan,49783-1921,-84.3482782,46.50089794,Michigan,49783,6489
Sophisticated Hound Brewing Company,micro,,Princeton,West Virginia,24739,-81.094116,37.369408,West Virginia,24739,6490
Soquel Fermentation Project,micro,,Los Gatos,California,95033,-121.9746797,37.226611,California,95033,6491
Soul and Spirits Brewery,micro,845 N Main St,Memphis,Tennessee,38107-2311,-90.04509728,35.16565513,Tennessee,38107,6492
Sound Brewery,micro,19479 Viking Ave NW,Poulsbo,Washington,98370-8370,-122.6596831,47.7398382,Washington,98370,6495
Sound To Summit,brewpub,1830 Bickford Ave Ste 111,Snohomish,Washington,98290-1751,-122.1023927,47.93307859,Washington,98290,6496
Souris River Brewing,brewpub,32 3rd St NE,Minot,North Dakota,58703-3108,-101.2883218,48.23686523,North Dakota,58703,6499
South Bay Brewco,contract,930 McLaughlin Ave,San Jose,California,95122-2611,-121.8541694,37.3331712,California,95122,6501
South Bend Brew Werks,brewpub,216 S Michigan St,South Bend,Indiana,46601-2002,-86.25285572,41.62611855,Indiana,46601,6502
South County Brewing Co,micro,104 Mill St,Fawn Grove,Pennsylvania,17321-9654,-76.44958324,39.7322666,Pennsylvania,17321,6503
South Gate Brewing Co,brewpub,40233 Enterprise Dr,Oakhurst,California,93644-8839,-119.6618038,37.33172774,California,93644,6505
South Lake Brewing Company,micro,1920 Lake Tahoe Blvd,South Lake Tahoe,California,96150-6307,-120.0074997,38.9118004,California,96150,6507
South Park Brewing,brewpub,1517 30th St,San Diego,California,92102-1503,-117.130074,32.7470971,California,92102,6508
South Shore Brewery,micro,808 Main St W,Ashland,Wisconsin,54806-1404,-90.89277984,46.58720123,Wisconsin,54806,6510
South Shore Brewery - Washburn,micro,532 W Bayfield St,Washburn,Wisconsin,54891-1138,-90.90116464,46.67061427,Wisconsin,54891,6511
Southbound Brewing Co,micro,107 E Lathrop Ave,Savannah,Georgia,31415-2182,-81.111372,32.087032,Georgia,31415,6514
Southern Barrel Brewing Company,micro,375 Buckwalter Place Blvd,Bluffton,South Carolina,29910,-80.9199124,32.2715377,South Carolina,29910,6517
Southern Brewing & Winemaking Brewery,brewpub,4500 N Nebraska Ave,Tampa,Florida,33603-4149,-82.4500207,27.9495902,Florida,33603,6518
Southern Brewing Company,micro,231 Collins Industrial Blvd,Athens,Georgia,30601-1517,-83.35002287,33.98114012,Georgia,30601,6519
Southern Grist Brewing Company,micro,1201 Porter Rd,Nashville,Tennessee,37206-1733,-86.729011,36.188838,Tennessee,37206,6521
Southern Pacific Brewing,brewpub,620 Treat Ave,San Francisco,California,94110-2016,-122.4139896,37.7601311,California,94110,6525
Southern Peak Brewery,micro,950 Windy Rd Ste 100,Apex,North Carolina,27502-2410,-78.8439995,35.7461806,North Carolina,27502,6526
Southern Prohibition Brewing,micro,301 Mobile St,Hattiesburg,Mississippi,39401-3406,-89.28992011,31.33123464,Mississippi,39401,6528
Southern Range Brewing,brewpub,151 S Stewart St,Monroe,North Carolina,28112,-80.55091346,34.98073637,North Carolina,28112,6529
Southern Star Brewing,micro,3525 N Frazier St,Conroe,Texas,77303-1430,-95.4776897,30.3587546,Texas,77303,6531
Southern Swells Brewing Company,micro,1312 Beach Blvd,Jacksonville Beach,Florida,32250-3408,-81.3923194,30.2882669,Florida,32250,6533
Southern Tier Brewing Co,brewpub,316 N Shore Dr,Pittsburgh,Pennsylvania,15212-5870,-80.008595,40.4464115,Pennsylvania,15212,6536
Southpaw BBQ & Southern Cooking,brewpub,2170 Mission St,San Francisco,California,94110-1247,-122.4195306,37.7634391,California,94110,6538
Spahr Brewing Company,micro,3541 W Fairfield Dr,Pensacola,Florida,32505-4862,-87.25663063,30.44184376,Florida,32505,6541
Spangalang Brewery,micro,2736 Welton St Ste 102,Denver,Colorado,80205-2900,-104.9770361,39.7552227,Colorado,80205,6542
Spartan Brewpub,brewpub,3056 Okemos Rd,Mason,Michigan,48854-9300,-84.43276467,42.67095756,Michigan,48854,6543
Speakeasy Ales and Lagers,micro,1195 Evans Ave,San Francisco,California,94124-1704,-122.3808557,37.73854531,California,94124,6544
Spearfish Brewing Company,micro,741 N Main St Ste 130,Spearfish,South Dakota,57783-4147,-103.8597028,44.4910696,South Dakota,57783,6545
Spencer Brewery,micro,167 N Spencer Rd,Spencer,Massachusetts,01562-1232,-72.0133159,42.2976331,Massachusetts,01562,6548
Spencer Devon Brewing,brewpub,106 George St,Fredericksburg,Virginia,22401-5863,-77.4587704,38.30272523,Virginia,22401,6549
Spice Trade Brewing,brewpub,7803 Ralston Rd,Arvada,Colorado,80002-2433,-105.0841731,39.802334,Colorado,80002,6550
Spigots Brew Pub,brewpub,622 Barrow St,Houma,Louisiana,70360-4608,-90.71974565,29.59396551,Louisiana,70360,6552
Spilled Grain Brewhouse,micro,300 Elm St E,Annandale,Minnesota,55302-9406,-94.11946132,45.25958238,Minnesota,55302,6553
Spindletap Brewery,micro,10622 Hirsch Rd,Houston,Texas,77016-2622,-95.3149254,29.8677396,Texas,77016,6554
Spiral Brewery,micro,111 2nd St E,Hastings,Minnesota,55033-1265,-92.8524399,44.7443609,Minnesota,55033,6555
Spires Social Brewing Co.,micro,8757 Sancus Blvd,Columbus,Ohio,43240,-83.004836,40.1473396,Ohio,43240,6556
Spiteful Brewing,micro,2024 W Balmoral Ave,Chicago,Illinois,60625-1002,-87.6806429,41.979914,Illinois,60625,6557
Sports Brewpub,brewpub,166 Maple St,Wyandotte,Michigan,48192-5928,-83.15132628,42.20229805,Michigan,48192,6561
SportsBreweries,contract,Private Rd 5128,Frisco,Texas,75034,-96.7687762,33.1787931,Texas,75034,6562
Spotted Dog Brewery,brewpub,2920 Avenida De Mesilla,Las Cruces,New Mexico,88005,-106.7852399,32.2938747,New Mexico,88005,6563
Sprecher Brewing Co / Chameleon Brewing,micro,701 W Glendale Ave,Glendale,Wisconsin,53209-6509,-87.91969511,43.09929865,Wisconsin,53209,6565
Spring House Brewery,micro,209 Hazel St,Lancaster,Pennsylvania,17603-5629,-76.30710904,40.02936738,Pennsylvania,17603,6567
Springfield Brewing Co,brewpub,305 S Market Ave,Springfield,Missouri,65806-2023,-93.295625,37.20776303,Missouri,65806,6569
Squam Brewing Co,micro,118 Perch Pond Rd,Holderness,New Hampshire,03245-5234,-71.589971,43.78514,New Hampshire,03245,6570
Square One Brewery and Distillery,brewpub,1727 Park Ave,Saint Louis,Missouri,63104-2941,-90.21039473,38.616665,Missouri,63104,6571
Square Peg Brewerks,micro,625 Main St,Alamosa,Colorado,81101-2557,-105.8742898,37.4681813,Colorado,81101,6572
Square State Brewing,micro,422 S Main St,Rock Springs,Wyoming,82901,-109.2206404,41.58624714,Wyoming,82901,6573
Square Wheel Brewing Co,micro,4705 N Fruit Hill Rd,Spokane,Washington,99217-9619,-117.2538107,47.69800496,Washington,99217,6574
SQZBX Brewery,brewpub,236 Ouachita Ave,Hot Springs,Arkansas,71901,-93.0557936,34.50751903,Arkansas,71901,6576
SR 76 Beerworks,closed,777 HARRAHS RINCON WAY,Valley Center,California,92082,-116.9565022,33.26707487,California,92082,6577
St Brigid's Brewery,brewpub,606 W Broadway Ave,Moses Lake,Washington,98837-1900,-119.2850962,47.12808368,Washington,98837,6581
St Clair Brown Winery & Brewery,micro,816 Vallejo St,Napa,California,94559,-122.286082,38.304877,California,94559,6582
St Elias Brewing Co,micro,434 Sharkathmi Ave,Soldotna,Alaska,99669-7665,-151.0472293,60.49148673,Alaska,99669,6583
St John Malt Brothers Brewing,brewpub,9607 Wicker Ave,Saint John,Indiana,46373-9487,-87.46998163,41.44507008,Indiana,46373,6584
St Nicholas Brewing Co,brewpub,12 S Oak St,Du Quoin,Illinois,62832-1515,-89.23946916,38.01026114,Illinois,62832,6585
St. Benedict's Brew Works,micro,860 E 10th St,Ferdinand,Indiana,47532-9240,-86.85419491,38.2242289,Indiana,47532,6586
St. Elmo Brewing Company,micro,440 E Saint Elmo Rd,Austin,Texas,78745-1281,-97.7611749,30.2174321,Texas,78745,6587
St. Florian's Brewery,closed,7704 Bell Rd Ste A,Windsor,California,95492-8518,-122.8033977,38.53735645,California,95492,6588
St. Francis Brewing Company,brewpub,3825 S Kinnickinnic Ave,Saint Francis,Wisconsin,53235-4225,-87.875747,42.97452,Wisconsin,53235,6589
St. Joseph Brewery & Public House,brewpub,540 N College Ave,Indianapolis,Indiana,46202-3504,-86.1449174,39.8095687,Indiana,46202,6590
St. Pete Brewing Company,micro,544 1st Ave NÂ ,Saint Petersburg,Florida,33701-3702,-82.64102088,27.77179015,Florida,33701,6591
Staas Brewing Company,micro,31 W Winter St,Delaware,Ohio,43015-1948,-83.069285,40.300173,Ohio,43015,6592
Stable 12 Brewing Company,brewpub,368 Bridge St,Phoenixville,Pennsylvania,19460-3358,-75.5195231,40.1335808,Pennsylvania,19460,6593
Stadium Brewing Co,brewpub,26731 Aliso Creek Rd Ste C,Aliso Viejo,California,92656-4811,-117.7264877,33.57546729,California,92656,6597
Stadium Pizza - Murrieta,brewpub,32278 Clinton Keith Rd Ste 101,Wildomar,California,92595-7314,-117.2479529,33.5934458,California,92595,6598
Stadium Pizza Main ST,brewpub,169 N Main St,Lake Elsinore,California,92530-4005,-117.32741,33.66945923,California,92530,6599
Standard Deviant Brewing,micro,280 14th St,San Francisco,California,94103-2420,-122.4195984,37.76837929,California,94103,6602
Standing Stone Brewing Co,micro,101 Oak St,Ashland,Oregon,97520-1802,-122.7145793,42.1976451,Oregon,97520,6603
Star B Ranch,planning,,Ramona,California,92065-6714,-116.8675132,33.035378,California,92065,6604
Star City Brewing Company,micro,319 S 2nd St,Miamisburg,Ohio,45342-2926,-84.28859645,39.6379944,Ohio,45342,6605
Starboard Brewing Co,brewpub,151 N 3rd Ave,Sturgeon Bay,Wisconsin,54235-2415,-87.37752984,44.83540984,Wisconsin,54235,6606
Stark Brewing Company,brewpub,500 North Commercial St,Manchester,New Hampshire,03101-1151,-71.4676557,42.9945554,New Hampshire,03101,6608
