name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
OVAL Craft Brewing,micro,111 Ohio Rd,Plattsburgh,New York,12903-4403,-73.44986265,44.675220329,New York,12903,5298
Over Yonder Brewing Company,planning,,Golden,Colorado,80403-8590,-105.229124449,39.783153516,Colorado,80403,5299
Oviedo Brewing Co,planning,,Oviedo,Florida,32765-7426,-81.217142974,28.648027148,Florida,32765,5302
Owls Rest Brewery,planning,,Malone,New York,12953-1517,-74.284882828,44.833561609,New York,12953,5304
Owls Roost Brewing,planning,,Wake Forest,North Carolina,27587-2958,-78.560663111,35.980073758,North Carolina,27587,5305
Oyster House Brewing Co.,brewpub,625 Haywood Rd,Asheville,North Carolina,28806-3255,-82.608628461,35.581634989,North Carolina,28806,5311
Ozarks Brewing Company,closed,1872 S. U.S. Hwy. 63,West Plains,Missouri,65775,-91.865631654,36.721815117,Missouri,65775,5313
"Pacific Northwest Brewing Center, LLC",planning,,Everett,Washington,98208-3320,-122.180679977,47.881363983,Washington,98208,5321
Pagan River Brewing Company,planning,,Smithfield,Virginia,23430-2301,-76.626555657,36.979065325,Virginia,23430,5328
Pagosa Brewing & Grill,brewpub,118 N Pagosa Blvd,Pagosa Springs,Colorado,81147-8470,-107.083664231,37.24841348,Colorado,81147,5329
Pair O' Dice Brewing Company,micro,4400 118th Ave N Ste 208,Clearwater,Florida,33762-4433,-82.685045751,27.892692953,Florida,33762,5330
Pale Fire Brewing Co,micro,217 S Liberty St Ste 105,Harrisonburg,Virginia,22801-3675,-78.870538086,38.428483658,Virginia,22801,5332
Palm City Brewing,micro,7887 Drew Cir Ste 130,Fort Myers,Florida,33967-6083,-81.795806034,26.460025183,Florida,33967,5335
Palmetto Brewing Co,regional,289 Huger St Bldg B,Charleston,South Carolina,29403-4560,-80.044458422,32.898189773,South Carolina,29403,5338
Panther Creek Brews,planning,,Christiana,Tennessee,37037-5122,-86.372333024,35.710122453,Tennessee,37037,5343
Pantomime Mixtures,planning,,Hector,New York,14841-9629,-76.867967833,42.516069411,New York,14841,5345
Pantown Brewing Company,planning,,Saint Cloud,Minnesota,56303-3047,-94.200664205,45.573802811,Minnesota,56303,5346
Paper City Development LLC,planning,,Vicksburg,Michigan,49097,-85.513464577,42.136255297,Michigan,49097,5349
Paradise Creek Brewery,micro,505 SE Riverview St Ste C,Pullman,Washington,99163-5262,-117.168367012,46.742143733,Washington,99163,5354
Paradox Brewery,micro,154 State Route 9,Schroon Lake,New York,12870,-73.768216369,43.834050493,New York,12870,5356
Paradox Brewery / Gateway To the Adirondacks,planning,,Schroon Lake,New York,12870,-73.768216369,43.834050493,New York,12870,5357
Paradune Brewing,micro,10551 1/2 County Rd 286,Huntsville,Ohio,43324,-83.838365406,40.459574234,Ohio,43324,5358
Paradune Brewing Company,micro,20707 Township Rd 119,Belle Center,Ohio,43310,-83.784439228,40.51740595,Ohio,43310,5359
Paramount Brewing Company,planning,,Andover,Massachusetts,01810-5011,-71.145355231,42.64964058,Massachusetts,01810,5362
Parched Eagle Brewpub,brewpub,5440 Willow Rd Ste 112,Waunakee,Wisconsin,53597-8431,-89.446653431,43.176715522,Wisconsin,53597,5363
Park City Brewery,closed,2720 Rasmussen Rd Ste A1,Park City,Utah,84098-5751,-111.549373936,40.719368028,Utah,84098,5367
Parts & Labor Brewing Company,brewpub,402 Main St Unit B,Sterling,Colorado,80751-4343,-103.208545765,40.627146054,Colorado,80751,5375
Peak View Brewing Company,planning,,Greenwood Village,Colorado,80112,-104.865453933,39.574059246,Colorado,80112,5395
Peaks and Creeks Brewing Company,micro,212 King St Ste B,Brevard,North Carolina,28712,-82.739178973,35.197154157,North Carolina,28712,5396
Peckish Pig,brewpub,623 Howard St,Evanston,Illinois,60202-3941,-87.688484564,42.030538672,Illinois,60202,5401
Pedal Haus Brewery,brewpub,730 S Mill Ave. Suite 102,Tempe,Arizona,85281-3618,-111.928245951,33.443453403,Arizona,85281,5402
Pedestrian Brewing,planning,,Lakewood,Ohio,44107-3309,-81.800841707,41.481606764,Ohio,44107,5404
Peel Brewing Co.,brewpub,104 S Cherry St,O Fallon,Illinois,62269-2046,-89.914570054,38.588898513,Illinois,62269,5407
Pen Druid Brewing,micro,7 River Ln,Sperryville,Virginia,22740,-78.228712825,38.614454246,Virginia,22740,5412
Pennesseewassee Brewing,micro,458 Plains Rd,Harrison,Maine,04040-3829,-70.671129361,44.098532938,Maine,04040,5413
Pensacola Bay Brewery,micro,225 E Zaragoza St,Pensacola,Florida,32502-6048,-87.213471152,30.410869565,Florida,32502,5418
Peoria Artisan Brewery,brewpub,10144 W. Lake Pleasant Parkway Suite 1130,Peoria,Arizona,85382,-112.256411398,33.658834441,Arizona,85382,5421
Peoria Artisan Brewery,brewpub,10144 W Lake Pleasant Pkwy Ste 1130,Peoria,Arizona,85382-9716,-112.256411398,33.658834441,Arizona,85382,5422
Perfect Fool Brewing Company,planning,,Atlanta,Georgia,30319,-84.344332329,33.871341091,Georgia,30319,5425
Perfect World Brewing Co,micro,1276 Broadway,Albany,New York,12204-2623,-73.734215327,42.684853605,New York,12204,5427
Perkiomen Valley Brewery,planning,,Telford,Pennsylvania,18969-1615,-75.347476519,40.324761266,Pennsylvania,18969,5431
Permission Brewing Company,planning,,Columbus,Ohio,43004,-82.815279052,40.003831897,Ohio,43004,5432
Perrin Brewing Company,regional,5910 Comstock Park Dr NW,Comstock Park,Michigan,49321-8256,-85.667432876,43.059319769,Michigan,49321,5433
Petoskey Brewing,micro,1844 M 119 Harbor-Petoskey Rd,Petoskey,Michigan,49770-9341,-84.925189147,45.36183661,Michigan,49770,5440
Phantom Horse Brewing,brewpub,56-A Fieldstone Village Dr,Rock Spring,Georgia,30739,-85.225381598,34.81132317,Georgia,30739,5448
Philipsburg Brewing Co,micro,101 W Broadway,Philipsburg,Montana,59858,-113.319678731,46.324925831,Montana,59858,5453
Pie & Pints Restaurant & Brewery,contract,,Oxford,Connecticut,06478,-73.132629124,41.425727621,Connecticut,06478,5455
Piedmont Brewery and Kitchen,brewpub,450-B Third Street,Macon,Georgia,31201,-83.637292046,32.835015808,Georgia,31201,5457
Pig Island Brewery,planning,,Bradford,Pennsylvania,16701-1304,-78.653980698,41.954392416,Pennsylvania,16701,5459
Pigeon Hill Brewery Production Facility,planning,,Muskegon,Michigan,49440-1109,-86.249297336,43.235780653,Michigan,49440,5463
Pigeon Hill Brewing Co,micro,500 W Western Ave Ste 100,Muskegon,Michigan,49440-1000,-86.249297336,43.235780653,Michigan,49440,5464
Pigskin Brewing Company,brewpub,81 Mill St Ste 150,Gahanna,Ohio,43230-1718,-82.89289929,40.048717336,Ohio,43230,5467
Pikes Peak Brewing,micro,1756 Lake Woodmoor Dr,Monument,Colorado,80132-9215,-104.830694019,39.086606478,Colorado,80132,5470
Pilot Brewing,planning,,Charlotte,North Carolina,28205,-80.796597645,35.222184806,North Carolina,28205,5472
Pine Island Brewing,micro,682 County Route 1 Ste B,Pine Island,New York,10969-1715,-74.479662731,41.291573166,New York,10969,5475
Pinehurst Brewery,planning,,Pinehurst,North Carolina,28374,-79.466541058,35.193728338,North Carolina,28374,5477
Pinehurst Resort,planning,,Pinehurst,North Carolina,28374,-79.466541058,35.193728338,North Carolina,28374,5478
Pinelands Brewing,micro,140 7th Ave Unit 15,Little Egg Harbor Twp,New Jersey,08087-4259,-74.361747751,39.588507054,New Jersey,08087,5479
Pinglehead Brewery / Brewer's Pizza,brewpub,14B  Blanding Blvd Ste B,Orange Park,Florida,32073-2232,-81.71235551,30.179350247,Florida,32073,5484
Pinthouse Pizza Round Rock,planning,,Round Rock,Texas,78681,-97.713183221,30.514777451,Texas,78681,5488
Pipe Dream Brewing,brewpub,49 Harvey Rd Unit 4,Londonderry,New Hampshire,03053-7442,-71.380217881,42.867839412,New Hampshire,03053,5494
Pipeworks Brewing Co,micro,3912 W McLean Ave Ste B,Chicago,Illinois,60647-5973,-87.698826982,41.919627047,Illinois,60647,5495
Pipeworks Brewing Co,micro,,Chicago,Illinois,60647-5972,-87.698826982,41.919627047,Illinois,60647,5496
Pizza Beer Company,contract,5N404 Harvest Ln,Saint Charles,Illinois,60175-8242,-88.385951125,41.946109528,Illinois,60175,5506
Pizza Boy Brewing Co,micro,2240 Millennium Way,Enola,Pennsylvania,17025-1484,-76.954329527,40.290785525,Pennsylvania,17025,5507
Planetary Brewing Company,micro,500 Polk St Ste 22,Greenwood,Indiana,46143-1638,-86.132142762,39.597354714,Indiana,46143,5517
Plattsburgh Brewing Co,brewpub,411 Route 3,Plattsburgh,New York,12901-6520,-73.467223333,44.698130822,New York,12901,5525
Platypus Brewing,brewpub,1902 Washington Ave Ste E,Houston,Texas,77007-6414,-95.399727936,29.770818786,Texas,77007,5526
Playalinda Brewing Company,micro,305 S Washington Ave,Titusville,Florida,32796-3539,-80.837405965,28.624218308,Florida,32796,5527
Playalinda Brewing Company -  Brix Project,brewpub,5220 S Washington Ave,Titusville,Florida,32780-7316,-80.820053176,28.570807738,Florida,32780,5528
Po'Boy Brewing,micro,200 Wilson St Unit E3,Port Jefferson Station,New York,11776-1145,-73.049150098,40.911485459,New York,11776,5533
Pocono Brewery Company,brewpub,2092 Route 611,Swiftwater,Pennsylvania,18370-7773,-75.324956955,41.095141571,Pennsylvania,18370,5535
Point Ybel Brewing Company,micro,16120 San Carlos Blvd Ste 4,Fort Myers,Florida,33908-3294,-81.933236343,26.505583821,Florida,33908,5540
Pondaseta Brewing Co.,planning,,Amarillo,Texas,79119,-101.936883561,35.134071111,Texas,79119,5547
Pontoon Brewing Company,micro,8601 Dunwoody Pl Bld 500 Ste 500,Sandy Springs,Georgia,30350-2551,-84.323166934,33.976221375,Georgia,30350,5550
Port Townsend Brewing Co,micro,330 10th St Ste C,Port Townsend,Washington,98368-1815,-122.801540391,48.100061893,Washington,98368,5562
Porters Mill Brewery,micro,1918 Porters Mill Rd,Midlothian,Virginia,23114,-77.6481285,37.482681757,Virginia,23114,5565
Portsmouth Brewing Co/Maults,brewpub,224 Second St,Portsmouth,Ohio,45662-0218,-82.949320913,38.760948063,Ohio,45662,5570
Post and Beam Brewing,planning,,Peterborough,New Hampshire,03458-1452,-71.947951849,42.881902982,New Hampshire,03458,5572
Power House Brewing Co's Columbus Bar,brewpub,2735 N State Road 9,Columbus,Indiana,47203-9648,-85.859714314,39.221491124,Indiana,47203,5579
Powerhouse Restaurant and Brewery,brewpub,454 E Main,Puyallup,Washington,98372-3258,-122.282159753,47.199569476,Washington,98372,5580
Prairie Krafts Brewing Company,micro,1310 Busch Pkwy,Buffalo Grove,Illinois,60089-4505,-87.970562644,42.167402574,Illinois,60089,5583
Prescott Brewing Co,brewpub,130 W Gurley St Ste A,Prescott,Arizona,86301-3603,-112.464714924,34.575955124,Arizona,86301,5589
Presidential Brewing Co.,planning,,Portage,Michigan,49024,-85.613699609,42.215598547,Michigan,49024,5591
Prestonrose Farm and Brewing Co.,brewpub,201 Saint Louis Valley Rd,Paris,Arkansas,72855-5853,-93.721645453,35.290352047,Arkansas,72855,5593
Preyer Brewing Company,micro,600 A-B Battleground Ave,Greensboro,North Carolina,27401-2015,-79.778676043,36.070986582,North Carolina,27401,5597
Primitive Beer LLC,micro,2025 Ionosphere St Unit 101,Longmont,Colorado,80504-7439,-104.962535641,40.154274134,Colorado,80504,5600
Pro Re Nata Brewery,micro,6135 Rockfish Gap Tpke,Crozet,Virginia,22932-3325,-78.697050089,38.09229114,Virginia,22932,5606
Prohibition Pig,brewpub,23 S Main St Ste 1,Waterbury,Vermont,05676-1863,-72.759069942,44.328812091,Vermont,05676,5611
Propagation LLC,planning,,Saint Louis,Missouri,63104-2425,-90.21533531,38.610911373,Missouri,63104,5613
Props Brewery and Grill,brewpub,125 Lovejoy Rd,Fort Walton Beach,Florida,32548,-86.6222993,30.415184932,Florida,32548,5616
Prost Brewing Fort Collins,planning,,Fort Collins,Colorado,80524-2162,-105.061404934,40.58833812,Colorado,80524,5619
Pub Craught,planning,,Baton Rouge,Louisiana,70809-2228,-91.073411598,30.40114507,Louisiana,70809,5624
"Purgatory Beer Co, LLC",micro,670 Linwood Ave Bldg C,Whitinsville,Massachusetts,01588-2068,-71.666382593,42.114722973,Massachusetts,01588,5640
Purpose Brewing and Cellars,micro,4025 S Mason St Unit C,Fort Collins,Colorado,80525-5953,-105.060409121,40.538259688,Colorado,80525,5642
Puyallup River Brewing Co,micro,,Puyallup,Washington,98375-6923,-122.315981104,47.09885313,Washington,98375,5644
Quaff On Brewing,micro,1934 State Road 135 N,Nashville,Indiana,47448-8418,-86.254504322,39.188359169,Indiana,47448,5646
Quarter Celtic Brewpub,brewpub,1100 San Mateo Blvd NE Ste 50,Albuquerque,New Mexico,87110-6473,-106.590515353,35.099392778,New Mexico,87110,5653
Quattro Goombas Brewery,brewpub,22860 James Monroe Hwy,Aldie,Virginia,20105-1916,-77.573728088,38.941947711,Virginia,20105,5655
Queen City Brewery of Cincinnati,micro,11253 Williamson Rd,Cincinnati,Ohio,45241-2230,-84.40192432,39.276950955,Ohio,45241,5656
Queen City Brewing,micro,834 Spring Hill Rd,Staunton,Virginia,24401-2865,-79.077136981,38.13265303,Virginia,24401,5658
Quigley's Pint and Plate,brewpub,257 Willbrook Blvd,Pawleys Island,South Carolina,29585-7789,-79.130698741,33.45596468,South Carolina,29585,5662
Quinn Brewing Company,micro,3000 Commerce Loop Ste 3200,Irwin,Pennsylvania,15642-8112,-79.717313015,40.32763095,Pennsylvania,15642,5663
Rabbit Hole Brewing,micro,106 E 6th,Justin,Texas,76247-4635,-97.316609731,33.088900033,Texas,76247,5667
Rabble-Rouser Brewing Company,micro,,Mcallen,Texas,78501,-98.237523426,26.216186869,Texas,78501,5668
Race Street Brew Works,brewpub,511 Spruce St Ste 2,Clearfield,Pennsylvania,16830-1923,-78.436918779,41.021639835,Pennsylvania,16830,5670
Radiant Pig Craft Beers,contract,122 W 27th St Fl 10,New York,New York,10001-6227,-73.994030676,40.748400355,New York,10001,5673
Radium City Brewing,micro,,Ottawa,Illinois,61350,-88.841868672,41.354816109,Illinois,61350,5676
Raices Brewing Co,planning,,Denver,Colorado,80204,-105.025761992,39.73490823,Colorado,80204,5682
Railhead Brewing Company,brewpub,40 Park Dr,Hornell,New York,14843-2213,-77.656766458,42.327579535,New York,14843,5685
Railhouse Brewery,micro,105 E South St Unit C,Aberdeen,North Carolina,28315-,-79.440027543,35.134580876,North Carolina,28315,5686
Railroad City Brewing Company,brewpub,1415 11th Ave Ste 1,Altoona,Pennsylvania,16601-3303,-78.404618412,40.516236986,Pennsylvania,16601,5690
Railside Brewing,micro,309 NE 76th St,Vancouver,Washington,98665-8210,-122.661075261,45.682757254,Washington,98665,5693
Rainy Daze Brewing,micro,650 NW BOVELA LN SUITE 3,Poulsbo,Washington,98370,-122.637930396,47.749830697,Washington,98370,5696
Raised Grain Brewing Company,brewpub,2244 W Bluemound Rd Ste E,Waukesha,Wisconsin,53186-2921,-88.2108005,43.014307059,Wisconsin,53186,5697
Rally King Brewing,micro,1624 S Lemay Ave Unit 4,Fort Collins,Colorado,80525-1188,-105.060409121,40.538259688,Colorado,80525,5699
RAM Restaurant and Brewery - Boise,brewpub,709 E Park Blvd,Boise,Idaho,83712-7715,-116.173549941,43.604665957,Idaho,83712,5700
RAM Restaurant and Brewery - Schaumburg,brewpub,1901 McConnor Pkwy,Schaumburg,Illinois,60173-4389,-88.04708051,42.046633809,Illinois,60173,5708
RAM Restaurant and Brewery- Northgate,brewpub,401 NE Northgate Way Spc 1102,Seattle,Washington,98125-8538,-122.302119048,47.716114872,Washington,98125,5712
Ramblin Reds Brewing Company,brewpub,1493 N Shoop Ave Unit A,Wauseon,Ohio,43567-2801,-84.15200917,41.561997082,Ohio,43567,5713
Ramskeller,planning,,Fort Collins,Colorado,80523-0001,-105.06721545,40.5604906,Colorado,80523,5714
Rancho De Lomi Brewing,planning,,Laporte,Colorado,80535-3021,-105.168847558,40.648681033,Colorado,80535,5715
Raney Cellars,brewpub,11 Manor Ave,Millersville,Pennsylvania,17551,-76.361322497,39.994855469,Pennsylvania,17551,5719
Ranger Creek Brewery,micro,4834 Whirlwind Dr Ste 2,San Antonio,Texas,78217-3740,-98.423532252,29.539294592,Texas,78217,5720
Rapp Brewing Company,micro,10930 Endeavour Way Ste C,Seminole,Florida,33777-1632,-82.758459762,27.853368905,Florida,33777,5723
Reads Landing Brewing Co,brewpub,70555 202nd Ave,Reads Landing,Minnesota,55968-6842,-92.080317714,44.401588071,Minnesota,55968,5740
Real McCoy Beer Co.,micro,20 Hallwood Rd Unit C,Delmar,New York,12054-1925,-73.837100678,42.615888034,New York,12054,5742
Reaver Beach Brewing Co,micro,1505 Taylor Farm Rd,Virginia Beach,Virginia,23453-3099,-76.082646702,36.787552593,Virginia,23453,5744
Rebelle Brewing,planning,,Noblesville,Indiana,46060,-85.976017468,40.036383254,Indiana,46060,5747
Recon Brewing,brewpub,1747 N Main St Ext,Butler,Pennsylvania,16001-1327,-79.91782309,40.876633695,Pennsylvania,16001,5751
Red Bear Brewing Co,planning,,Washington,District of Columbia,20002-3406,-76.989463089,38.903656992,District of Columbia,20002,5753
Red Bird,planning,,Waltham,Massachusetts,02453-5208,-71.232745862,42.370806238,Massachusetts,02453,5754
Red Crow Brewing Company,micro,,Olathe,Kansas,66062,-94.779195471,38.866647268,Kansas,66062,5760
Red Cypress Brewery,micro,855 E SR 434,Winter Springs,Florida,32708-2704,-81.274317708,28.689299511,Florida,32708,5761
Red Dirt Brewing Co,planning,,Oklahoma City,Oklahoma,73120-5133,-97.562427552,35.578964524,Oklahoma,73120,5762
Rock Art Brewery,micro,632 Laporte Rd,Morrisville,Vermont,05661-8322,-72.604913454,44.560677554,Vermont,05661,5767
Red Hawk Brewing,micro,4504 Bussey Rd,Syracuse,New York,13215-8783,-76.21205062,42.999174296,New York,13215,5769
Red Hills Brewing Co,micro,2823 Central Ave Ste 107,Birmingham,Alabama,35209-2581,-86.808708236,33.469873506,Alabama,35209,5771
Red Horn Brewing Co.,brewpub,13010 W Parmer Ln Ste 800,Cedar Park,Texas,78613-7369,-97.804765565,30.509788701,Texas,78613,5772
Red Iron Brewing Company,planning,,Lincoln,Nebraska,68501,-96.68622965,40.8128933,Nebraska,68501,5773
Red Leg Brewing Company,micro,4630 Forge Rd Ste B,Colorado Springs,Colorado,80907-3556,-104.806344882,38.88696146,Colorado,80907,5775
Red Oak Brewing Co,regional,6901 Konica Dr,Whitsett,North Carolina,27377-9787,-79.600194471,36.047581205,North Carolina,27377,5778
Red River Brewing Co,micro,1200 Marshall St Ste 500,Shreveport,Louisiana,71101-3936,-93.748599161,32.506173328,Louisiana,71101,5779
Red River Brewing Company,brewpub,217 W Main St,Red River,New Mexico,87558,-105.40203835,36.703709471,New Mexico,87558,5780
Red Shed Brewing Company,micro,817 Butter Bowl Rd,Cherry Valley,New York,13320-3106,-74.742649509,42.778580247,New York,13320,5783
Red Shedman Farm Brewery,micro,13601 Glissans Mill Rd,Mount Airy,Maryland,21771-8507,-77.148395024,39.380245998,Maryland,21771,5784
Red Truck Beer Company,planning,,Denver,Colorado,80216-3612,-104.9819092,39.779834873,Colorado,80216,5787
Redemption Alewerks,brewpub,7035 E 96th St Ste K,Indianapolis,Indiana,46250-3303,-86.07138096,39.902344834,Indiana,46250,5791
Redwood Brewing Co,brewpub,5304 Gateway Ctr,Flint,Michigan,48507-3930,-83.699972431,42.973985133,Michigan,48507,5798
Reformation Brewery,micro,500 Arnold Mill Way Ste A,Woodstock,Georgia,30188-6842,-84.467619607,34.112838474,Georgia,30188,5804
Reinvention Brewing Co.,micro,9 N Main St PO Box 57,Manchester,New York,14504-9713,-77.228835493,42.970711058,New York,14504,5806
Rock Bottom Brewery,brewpub,1864 Victory Cir Bldg K,Daytona Beach,Florida,32114,-81.038721251,29.202887197,Florida,32114,5808
Relic Brewing,micro,95 Whiting St Unit B,Plainville,Connecticut,06062-2842,-72.864571288,41.673191954,Connecticut,06062,5810
Remnant Brewing,micro,2 Bow Market Way,Somerville,Massachusetts,02143,-71.101312902,42.383327216,Massachusetts,02143,5812
